Progress,Duration__in_seconds_,UserLanguage,Age,Gender,Countryborn,Stateborn,Countrycurrent,Statecurrent,Yearscurrent,Childbiodad,Childbiomom,Childstepdad,Childstepmom,Childadoptdad,Childadoptmom,Childaunt,Childuncle,Childgrandfather,Childgrandmother,Childfosterdad,Childfostermom,Currentbiodad,Currentbiomom,Currentstepdad,Currentstepmom,Currentadoptdad,Currentadoptmom,Currentaunt,Currentuncle,Currentgrandfather,Currentgrandmother,Currentfosterdad,Currentfostermom,Primarychild,Primarynow,Samesex,Parentdecease,Parentdeceasetext,Siblings,Primmomnow,Primdadnow,Hoursmom,Hoursdad,SubSES,FatherEd,FatherEdText,MotherEd,MotherEdText,Religionnow,ReligChristother,ReligOther,OtherMaternal,OtherMaternalText,DyadF1,DyadF2,DyadF3,DyadF4,DyadF5,DyadF6,DyadF7,DyadF8,DyadF9,DyadF10,DyadF11,DyadF12,DyadF13,DyadF14,DyadF15,DyadF16,DyadF17,DyadF18,DyadF19,DyadF20,DyadF21,DyadF22,DyadF23,DyadF24,DyadF25,FACES1,FACES2,FACES3,FACES4,FACES5,FACES6,FACES7,FACES8,FACES9,FACES10,FACES11,FACES12,FACES13,FACES14,FACES15,FACES16,FACES17,FACES18,FACES19,FACES20,FACES21,FACES22,FACES23,FACES24,FACES25,FACES26,FACES27,FACES28,FACES29,FACES30,FACES31,FACES32,FACES33,FACES34,FACES35,FACES36,FACES37,FACES38,FACES39,FACES40,FACES41,FACES42,FACES43,FACES44,FACES45,FACES46,FACES47,FACES48,FACES49,FACES50,FACES51,FACES52,FACES53,FACES54,FACES55,FACES56,FACES57,FACES58,FACES59,FACES60,FACES61,FACES62
100,1646,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,3, , ,5,5,8,3, ,2, ,2, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,1,1,5,1,5,5,1,1,4,1,5,5,1,1,5,1,5,5,5,1,1,1,5,5,5,1,5,5,5,5,3,1,1,1,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5
100,15598,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,2, , ,3,3,7,2, ,2, ,1,methodist, , , ,1,1,1,1,1,1,2,1,1,2,3,3,1,1,1,1,1,3,5,5,5,5,5,5,5,5,3,2,2,4,2,5,5,1,2,5,1,5,5,1,1,2,1, ,5,1,2,4,1,4,4,2,1,4,1,4,4,1,1,1,2,3,5,3,3,2,2,4,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,4,4,4,5
100,1276,EN,18,1,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,5, , ,2,2,10,1, ,3, ,2, , , , ,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,4,5,5,5,1,3,2,3,4,4,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,3
100,16598,EN,19,2,187,25,187,25,19,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1,biological mother,biological father,1,1,6,3, ,3, ,11, , , , ,1,1,2,3,3,1,2,1,2,1,1,1,1,1,1,2,2,4,5,5,5,5,5,5,5,5,4,2,2,4,1,5,5,1,3,5,2,5,4,4,3,3,2,4,4,1,1,2,2,4,3,1,1,4,1,5,5,1,1,4,2,4,5,2,4,2,3,4,5,5,5,5,5,5,5,4,4,4,4,4,5,5,5,5,4,4,5
100,3840,EN,18,2,135, ,187,25,15,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,2, , ,1,1,7,5, ,5, ,11, , ,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,1,5,3,5,5,1,3,5,3,5,5,2,1,4,3,5,5,1,3,5,5,5,5,1,4,1,1,5,5,1,1,5,5,5,5,1,3,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
100,2332,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1, , ,3,3,9,2, ,3, ,2, , , , ,2,2,2,1,2,1,2,2,3,1,1,1,1,1,1,1,1,3,5,5,5,5,5,5,5,4,3,3,3,2,2,5,4,1,3,4,4,5,5,3,2,2,2,4,3,3,2,4,4,4,4,2,3,4,2,4,4,2,1,3,2,3,5,3,3,3,2,4,4,5,5,5,5,5,5,5,5,4,3,4,5,4,4,3,3,3,5
100,16516,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,10,10,2, , ,0,N/A,N/A,1,1,7,3, ,3, ,1, , , , ,4,4,4,5,5,3,4,3,3,2,3,3,2,1,2,2,1,3,3,3,3,3,3,3,3,5,2,4,2,3,2,5,1,3,4,4,1,4,1,4,2,1,1,4,2,2,2,4,1,5,1,2,2,2,2,4,3,2,1,3,1,4,2,4,4,2,1,1,4,4,4,1,5,4,2,1,5,4,3,3,3,1,1,2,1,1,5
100,6887,EN,18,1,187,44,187,11,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,1,2, , ,3, , ,2,2,6,2, ,3, ,1, , , , ,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,4,5,5,5,5,5,5,5,5,4,3,2,3,2,4,3,1,2,3,1,5,5,2,2,2,1,5,5,2,3,4,2,4,3,3,4,2,1,4,3,3,3,4,2,4,5,4,2,3,2,4,5,5,4,4,5,5,4,2,4,4,4,5,5,4,5,4,4,4,4
100,1849,EN,19,2,187,25,187,25,19 years,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1, , ,3,3,9,1, ,3, ,1, , , , ,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,2,2,4,1,5,5,1,2,5,1,5,5,1,2,4,1,5,5,2,1,5,1,4,5,1,1,2,1,4,5,2,1,4,1,4, ,2,3,4,1,4,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5
100,4157,EN,20,1,187,25,187,25,20,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,1,2, , ,3,no one,no one,1,1,3,3, ,3, ,1, , , , ,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,3,4,4,4,3,3,3,5,4,3,2,4,2,4,4,1,3,4,2,5,4,2,2,3,2,4,4,2,3,4,2,2,4,2,2,4,2,4,4,4,2,4,2,4,4,4,2,2,2,4,3,4,4,4,4,4,4,3,4,4,3,3,3,3,3,4,4,4,4
100,5242,EN,19,2,187,25,187,25,19 years,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,6, , ,1,1,6,3, ,2, ,1, , , , ,3,3,2,4,3,1,3,1,2,1,1,2,1,1,1,1,1,3,4,4,3,4,4,4,4,5,2,4,2,4,2,4,5,2,2,4,1,5,4, , ,2,1,5,4,3,2,4,1, ,4,2,2,4,1,4,5,2,1,5,3,4,4,4,1,3,4,2,2,2,4,3,4,4,2,2,3,3,1,3,4,2,4,4,3,1,4
100,15995,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,3,biological mother,biological father,1,1,7,3, ,1, ,1,baptist, , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,3,1,2,4,3,5,5,1,3,5,2,5,5,1,2,3,2,4,4,2,2,3,2,4,4,2,3,2,2,4,4,2,1,4,4,3,4,2,2,2,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5
100,5396,EN,19,1,187,25,187,25,19,1,1,1,1, , , , , , , , ,1, , ,1, , , , , , , , ,1,1,2, , ,3, , ,1,1,5,3, ,3, ,13, , , , ,3,2,3,3,2,3,3,4,3,4,2,3,2,3,3,4,4,3,2,3,2,3,2,3,3,1,2,4,2,3,2,4,2,2,3,2,2,3,2,3,2,3,4,2,2,3,2,3,3,3,2,2,3,3,4,2,3,2,4,3,3,4,3,3,2,3,2,3,3,2,3,3,2,4,3,3,2,4,3,2,3,3,3,4,3,2,3
100,22124,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,1,2, , ,4, , ,1,1,7,5, ,3, ,1, , , , ,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,5,5,4,4,5,4,2,1,4,1,4,5,5,1,2,1,2,5,5,2,2,1,2,4,4,1,2,4,2,4,1,2,2,1,1,4,2,3,1,4,1,5,3,2,1,4,1,4,2,5,4,2,3,4,5,1,4,5,5,5,5,4,4,3,4,5,5
100,2127,EN,18,2,187,25,187,25,18,1, , , , , , , , , , , ,1, , ,1, , , , , , , , ,1,1,2, , ,3,Step-mother, ,1,1,6,3, ,5, ,1,Methodist, , , ,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,4,5,5,5,3,4,3,2,2,4,2,2,4,2,1,4,2,3,3,4,1,2,2,2,3,2,3,2,1,1,4,3,2,4,2,3,4,2,2,3,2,3,3,2,3,4,1,1,3,2,2,4,4,3,3,3,3,2,3,2,2,2,2,2,2,2,1,1,3
100,2612,EN,20,1,187,44,187,44,20,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,1,2, , ,2, , ,2,2,7,3, ,2, ,2, , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,4,2,2,3,2,5,4,2,2,3,2,5,4,2,2,3,2,5,4,1,2,4,3,4,4,2,2,2,2,4,4,2,1,4,2,4,4,2,2,3,2,4,4,5,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4
100,5012,EN,18,1,187,1,187,25,18, , , , , , , , ,1,1, , , , , , , , , , , , , , ,10,2,2, , ,1, ,Uncle,1,1,5,5, ,6,11th,2, , ,1,Aunt,3,3,3,2,3,5,3,3,1,2,3,3,2,3,4,5,5,2,3,2,3,4,2,3,3,5,5,1,4,1,1,5,4,1,1,4,2,4, ,3,3,2,1,4,3,3,2,1,1,4,1,3,3,4,2,4,3,2,3,4,1,4,4,2,3,4,4,2,2,3,4,2,2,4,4,3,4,3,4,4,5,3,3,2,4,4,5
100,4038,EN,18,2,187,25,187,25,10,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,4, , ,2,1,7,2, ,2, ,11, , , , ,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,4,4,4,4,5,5,5,5,3,3,4,5,2,2,3,3,5,5,2,2,2,2,3,4,2,2,3,2,4,4,2,2,4,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
100,1875,EN,18,2,187,11,187,25,16,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,2,N/A,N/A,1,1,7,3, ,5, ,8, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,3,4,5,4,5,3,4,3,1,2,3,2,4,4,1,4,1,4,5,4,1,3,1,3,4,1,3,3,1,3,2,4,1,1,1,2,4,4,1,5,2,3,4,4,1,2,3,2,3,2,4,3,2,3,3,3,3,2,4,3,3,2,3,3,3,5,2
100,1474,EN,19,2,187,25,187,25,19, ,1, , , , , , , , , , , , , , ,1,1, , , , , , ,2,6,2, , ,1,guardian,guardian,4,3,5,4, ,3, ,11, , , , ,1,1,2,2,2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,4,3,5,3,3,5,3,3,5,1,5,5,1,1,5,1,5,5,1,3,5,1,4,5,2,3,2,1,4,5,2,2,5,2,5,5,2,1,4,2,3,3,5,2,3, ,4,4,1,5,5,4,4,3,3,5,4,5,5,4
100,1811,EN,18,2,187,19,187,25,2,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,2, , ,2,1,7,3, ,2, ,1, , , , ,4,4,4,4,1,1,4,4,1,3,1,1,1,1,1,1,1,1,3,4,4,4,2,1,4,5,3,2,3,5,4,4,3,2,2,4,3,5,3,4,3,3,3,4,3,2,3,2,4,4,4,2,2,3,1,3,3,3,2,4,2,4,3,4,1,3, ,2,3,4,3,4,4,3,3,3,3,3,2,3,3,3,2,4,2,1,3
100,2242,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,2, , ,2,2,6,4, ,3, ,1, , , , ,1,2,2,1,3,1,1,1,2,2,3,1,1,1,1,2,1,5,5,5,5,5,5,5,5,4,4,2,3,4,4,4,4,1,1,4,1,4,4,2,2,2,4,4,4,2,2,2,1,4,4,2,3,3,1,4,4,3,1,4,3,4,4,3,2,2,2,3,3,3,4,3,3,4,4,3,4,4,2,2,3,3,3,3,3,3,3
100,2273,EN,18,2,187,25,187,25,18, ,1, , , , , , , , , , , , , , , , ,1, , , , , ,2,7,2, , ,0,my aunt,my grandfather,1,1,7,5, ,5, ,11, , ,1,Amy,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,2,1,5,2,1,1,2,4,2,4,5,5,2,4,2,3,3,1,4,1,4,3,3,4,2,1,4,4,2,3,3,3,2,4,5,5,1,3,2,2,3,4,2,4,3,3,2,4,3,3,3,2,5,2,4,1,5,5,5
100,395,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,2, , ,2,2,7,3, ,4, ,11, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
100,1024,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,2, , ,2,1,8,2, ,2, ,1,United Methodist, , , ,2,3,3,1,3,1,3,1,2,1,1,2,1,1,1,1,1,4,4,4,4,4,4,5,4,5,4,4,2,2,3,4,4,2,2,3,3,4,4,1,2,1,2,3,4,3,1,2,4,2,3,2,2,4,2,4,2,3,1,3,4,4,3,4,2,3,4,3,3,5,4,2,4,4,4,1,3,4,3,3,4,4,4,4,4,3,4
100,1956,EN,18,2,187,15,187,25,17,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1, , ,3,1,5,5, ,2, ,11, , , , ,2,3,4,4,1,3,3,1,1,1,1,1,1,1,2,1,1,2,5,5,5,5,3,3,4,5,4,3,3,4,1,4,4,2,1,4,1,5,5,1,1,1,1,5,5,1,2,4,2,5,1,4,1,2,1,4,5,2,1,5,1,5,5,2,2,3,1,5,4,5,5,3,5,3,3,1,5,3,2,3,3,3,3,4,2,2,4
100,13989,EN,18,2,187,44,187,44,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1, , ,1,1,8,1, ,3, ,3, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,4,4,5,5,5,5,4,3,2,2,2,2,4,2,2,2,2,1,4,4,2,2,1,2,5,5,2,2,3,2,4,2,2,2,4,1,4,2,2,1,3,2,4,4,3,4,2,2,4,4,4,4,4,4,4,4,2,4,4,3,4,4,4,3,4,4,3,4
100,34701,EN,20,1,187,25,187,25,20,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,4, , ,1,1,8,1, ,2, ,11, , , , ,2,1,1,2,1,2, ,1,1,2,2,2,1,1,1,2,2,4,3,3,3,4,3,4,3,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,2,2,2,2,4,4,4,4,4,4,4,3,4,4,5,3,5,4,5,4,4,3,5,4,4,4,4,4,4,4,4,4,5,3,4,4
100,32113,EN,18,1,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,3,biological mother,biological father,2,2,8,4, ,5, ,6, , , , ,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,2,4,2,5,5,1,1,4,4,5,5,5,2,2,5,3,5,1,5,5,1,5,1,1,1,2,1,5,5,2,1,5,1,5,5,2,4,1,1,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5
100,33714,EN,18,2,187,1,187,25,18 years,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,3, , ,1,1,5,3, ,3, ,1,methodist, , , ,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,5,5,5,5,4,5,4,5,4,3,1,4,4,4,4,2,3,4,2,5,5,2,1,2,2,5,5,2,5,1,4,4,2,4,1,3,1,4,4,4,1,4,4,5,5,2,1,1,4,5,5,3,4,4,4,4,4,4,5,5,4,5,5,5,4,4,4,5,5
100,2127,EN, ,2,187,25,187,25,19,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,3,biological mother,biological father,2,1,7,3, ,3, ,1, , , , ,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,4,4,5,5,5,5,5,5,4,1,1,1,2,5,5,1,2,1,2,5,4,1,1,1,1,4,4,1,4,3,2,4,4,1,1,4,2,4,1,1,1,1,2,4,4,1,2,2,3,4,5,5,5,4,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5
100,1483,EN,18,1,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,2, , ,2,2,7,3, ,2, ,2, , , , ,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,2,4,4,2,5,4,1,2,4,2,5,4,2,2,1,1,5,4,2,1,4,2,5,2,2,2,1,2,4,4,2,1,4,2,4,4,2,2,2,2,4,4,5,4,4,4,5,5,4,5,4,4,3,4,3,4,3,4,2,5
100,834,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1, , ,2,2,7,5, ,5, ,11, , ,1,Mother,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,3,4,2,2,2,4,3,2,2,3,2,4,4,2,2,2,2,4,4,2,2,2,4,4,4,2,2,3,2,4,3,2,2,4,3,4,3,4,2,2,2,4,4,4,4,4,4,4,4,2,4,3,3,3,3,3,3,4,2,2,4
100,1136,EN,18,2,187,36,187,25,16,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1, , ,1,1,6,2, ,3, ,13, , , , ,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,1,1,4,3,4,3,3,4,4,4,3,3,2,2,2,2,2,2,3,2,2,2,3,4,3,2,2,2,3,4,2,2,3,3,3,2,4,2,2,3,3,3,4,1,4,2,2,4,4,2,2,2,2,4,2,2,4,3,3,3,4,3,2,4,4,2,2,4,2,3,4,4
100,782,EN,19,2,187,44,187,44,19,1, , ,1, , , , , , , , ,1, , ,1, , , , , , , , ,1,1,2, , ,5, , ,3,3,6,5, ,5, ,1, , , , ,2,2,3,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,3,4,3,2,4,4,2,3,4,2,4,4,2,3,3,2,4,4,2,3,4,2,4,2,4,4,2,2,4,4,3,3,3,2,4,4,4,3,3,2,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4
100,1427,EN,19,1,187,44,187,25,19,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,2,2, , ,2, , ,1,2,3, , , , ,11, , ,1,mother,3,2,2,3,2,2,2,3,4,2,3,2,2,1,3,2,3,3,3, ,2,1,4,3,2,2,3,2,2,2,2,3,2,3, ,1,2,3,3,3,1,2,2,2,1,3,2,1,2,2,1,1,3,3,1,2,2,2,1,2,2,1,1,3,2,2,3,3,3,3,3,2,3,2,1,3,3,2,3,2,3,3,2, ,2,4,3
100,1236,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,2, , ,5,5,6,2, ,3, ,11, , , , ,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,5,5,5,5,5,5,4,2, ,4,2,4,4,1,2,4,2,4,4,1,2,2,2,4,4,1,2,4,2,4,4,1,2,4,1,4,4,2,2,4,2,4,4,4,2,3,2,4,4,5,4,4,4,4,4,2,4,4,4,4,5,4,4,5,4,4,4
100,1785,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1, , ,2,2,10,2, ,2, ,1, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,4,4,4,4,1,1,1,3,1,3,1,1,4,4,1,4,1,1,3,3,4,4,1,1,1,3,1,3,1,2,3,2,2,4,2,2,4,4,2,4,2,2,2,4,4,5,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
100,80296,EN,19,2,187,25,187,25,19,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,3,biological mother,biological father,2,1,6,3, ,3, ,11, , , , ,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,2,3,2,4,5,5,1,3,2,3,5,5,2,2,2,1,5,5,1,2,3,2,5,3,1,3,4,2,5,4,1,1,4,3,5,5,3,4,3,3,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5
100,1555,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,"none, only child", , ,1,1,7,2, ,1, ,1,Baptist, , , ,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,4,4,4,4,4,5,4,1,3,4,1,5,5,1,2,4,3,5,4,1,2,2,1,4,4,1,1,5,2,4,2,1,2,3,2,4,4,2,2,4,2,4,4,2,2,3,1,4,4,5,5,2,4,4,4,3,3,4,4,4,4,4,4,4,2,4,4
100,1777,EN,18,2,187,44,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1, , ,1,1,9,4, ,3, ,1, , , , ,1,1,2,2,2,1,3,2,2,1,1,2,1,1,1,1,1,4,5,5,5,5,5,5,5,5,2,1,2,5,1,5,4,1,2,5,1,5,3,1,1,3,1,4,4,1,1,3,1,4,2,1,1,1,1,4,5,1,1,5,2,4,2,2,2,4,1,4,3,5,5,4,4,5,4,2,5,3,3,2,5,3,3,5,4,3,5
100,1672,EN,18,2,187,19,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,3, , ,1,1,3,5, ,5, ,13, ,Non religious, , ,3,3,4,4,4,3,5,4,5,2,4,4,2,1,1,2,1,2,2,2,1,1,1,1,3,1,1,5,3,5,5,1,1,5,1,5,1,1,1,5,1,3,4,2,2,5,1,1,5,1,1,5,1,3,1,1,1,5,1,2,1,1,1,5,1,5,4,3,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,5,1,1,1
100,1785,EN,20,1,187,25,187,25,20,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,2,biological mother,biological father,2,1,6,4, ,2, ,1,Presbyterian, , , ,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,2,3,3,4,3,3,2,4,3,4,4,2,2,4,2,5,5,2,2,2,2,4,2,2,2,3,2,4,2,2,2,4,2,4,3,2,4,3,2,4,3,2,4,3,3,3,3,4,4,4,4,4,4,3,4,3,2,3,3,3,3,3,2,3,4
100,1834,EN,19,2,187,11,187,1,18, ,1,1, , , , , , , , , , ,1,1, , , , , , , , , ,2,2,2, , ,3,biological mother,step father,1,1,6,3, ,3, ,11, , , , ,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,5,4,5,5,5,4,1,5,4,3,2,2,2,3,4,4,2,2,3,1,4,4,2,2,3,2,4,4,2,3,3,2,4,3,2,3,2,2,4,3,2,1,4,3,4,4,3,2,4,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,3
100,1211,EN,18,2,187, ,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,3, , ,2,1,5,2, ,3, ,2, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,4,5,5,5,2,1,1,1,5,5,1,1,3,1,5,5,1,1,1,1,5,5,1,1,3,1,5,5,1,1,2,1,5,4,1,1,4,1,5,5,1,2,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
100,2202,EN,18,1,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,3, , ,1,1,5,3, ,3, ,1, , , , ,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,3,4,5,5,5,5,5,5,3,2,1,4,2,4,4,2,4,4,2,5,5,1,1,3,2,4,4,2,2,5,1,4,4,2,2,3,1,4,5,2,2,4,1,4,4,2,2,2,1,4,4,4,4,3,4,2,4,3,4,4,4,5,5,3,4,3,4,5,5
100,67207,EN,18,1,187,44,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1,Biological Mother,Biological Father,2,1,7,5, ,5, ,1,Southern Baptist, , , ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,4,4,4,5,4,5,5,4,2,2,4,2,4,3,1,2,4,1,5,4,2,2,3,1,4,4,2,2,3,2,4,4,2,2,4,1,4,4,2,2,4,2,5,4,2,1,2,2,4,4,4,5,4,5,5,5,4,5,4,4,5,4,4,4,3,3,4,4
100,2650,EN,18,2,187,14,187,14,18,1,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2, , ,1,biological mother,biological father,2,1,8,3, ,3, ,2, , , , ,3,3,3,3,3,4,4,1,1,5,3,1,1,1,1,1,1,2,4,4,4,4,2,2,4,4,1,3,2,2,4,4,1,2,4,2,1,4,2,2,4,2,1,2,4,1,2,2,1,4,1,1,2,4,1,4,4,1,2,4,1,2,1,4,4,4,2,4,2,4,1,1,2,1,2,1,5,2,2,2,4,3,1,2,1,5,4
100,2802,EN,18,2,187,14,187,25,10,1,1, , , , , , ,1,1, , , , , , , , , , ,1,1, , ,10,10,2, , ,1,Grandmother,Grandfather,1,1,4,5, ,5, ,11, , ,1,Grandmother,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,4,5,4,4,1,2,4,4,3,2,2,4,4,2,2,4,3,4,3,3,4,4,2,2,4,4,2,3,2,4,4,4,4,4,2,2,4,4,4,4,3,3,3,3,3,2,2,2,3,4,2,4,4,4,4,4,3,4,4,2,4,3,1,3,3,2,3,4
